visitorid,itemid,predicted_prob
1239836,72753,0.055882763
1239903,281448,0.34204146
1239903,441472,0.23268834
1239903,441472,0.23268834
1239905,264386,0.018173737
1239910,395876,0.110720076
1239914,37287,0.011113771
1239916,380971,0.113190256
1239916,440248,0.10896456
1239916,181673,0.09264548
1239953,16763,0.047341418
1239979,337661,0.052485745
1239983,461272,0.7566765
1239983,461272,0.7566765
1239983,461272,0.72938937
1239983,461272,0.72938937
1239990,451281,0.5347797
1239990,312852,0.47071144
1239990,312852,0.47071144
1240013,393672,0.007902662
1240019,166839,0.10033939
1240019,364822,0.08942546
1240024,398577,0.048264243
1240056,365993,0.0075323586
1240092,312076,0.6441347
1240092,312076,0.6441347
1240118,263537,0.086749524
1240124,392016,0.009487986
1240131,137401,0.07584626
1240137,170070,0.018781899
1240158,229415,0.047341418
1240250,79977,0.017789945
1240251,305834,0.023823464
1240313,318333,0.26840368
1240313,453625,0.060535885
1240313,91360,0.060535885
1240331,299258,0.01012467
1240335,134701,0.057382286
1240337,9187,0.026304303
1240371,455726,0.06183934
1240381,411198,0.030048909
1240412,340921,0.29339978
1240416,128292,0.061555933
1240448,442521,0.237939
1240448,356304,0.114005215
1240448,277361,0.08514768
1240473,407032,0.005077088
1240496,302716,0.03257086
1240521,101184,0.015082159
1240567,53182,0.012086782
1240575,306534,0.026676305
1240586,112009,0.0048054294
1240590,77126,0.22014043
1240606,162132,0.007848433
1240615,260539,0.08349933
1240667,16806,0.15940826
1240667,108253,0.15940826
1240667,436822,0.13489522
1240667,351247,0.13489522
1240667,460440,0.10441753
1240798,7732,0.14906102
1240798,465522,0.09049381
1240812,417425,0.049301103
1240838,69333,0.8132928
1240838,69333,0.8132928
1240838,69333,0.8132928
1240838,456589,0.8129188
1240838,430546,0.7638437
1240877,181803,0.006091583
1240914,122489,0.00897902
1240915,461614,0.0150978705
1240933,373013,0.017750444
1240959,355033,0.01530624
1240982,380299,0.22915535
1240982,418247,0.22283918
1240982,9664,0.21607827
1240982,360238,0.10257094
1240983,166530,0.012086782
1241016,371670,0.018152036
1241034,286939,0.007813231
1241054,60908,0.06142266
1241054,128292,0.06142266
1241060,4863,0.007175856
1241102,152349,0.040490173
1241119,85865,0.6216702
1241119,85865,0.6216702
1241140,364252,0.009394099
1241193,404604,0.42001516
1241193,404604,0.36198366
1241193,250289,0.19308242
1241209,395518,0.015544954
1241209,35559,0.015544954
1241222,267593,0.06193995
1241264,428034,0.057592478
1241264,428034,0.057592478
1241302,109661,0.038617134
1241310,451806,0.2559162
1241310,200180,0.22099394
1241310,392895,0.21050434
1241310,353737,0.15956523
1241310,32267,0.11732542
1241378,127123,0.068877004
1241392,393398,0.22014043
1241416,138235,0.013059029
1241444,457968,0.4642904
1241444,166287,0.40543088
1241444,166287,0.40543088
1241467,439483,0.007081751
1241483,16813,0.5706154
1241483,16813,0.5706154
1241483,16813,0.5706154
1241483,16813,0.5706154
1241483,298868,0.5651224
1241490,77708,0.18862344
1241490,375118,0.18862344
1241530,440935,0.02959316
1241603,270320,0.036966078
1241607,175994,0.007081751
1241671,126524,0.0075323586
1241754,281091,0.02959316
1241762,35739,0.30432707
1241762,35739,0.30432707
1241770,111830,0.14711535
1241862,48390,0.019683167
1241890,49120,0.023823464
1241915,462430,0.036136262
1241920,378810,0.0062744375
1241927,267570,0.10674214
1241951,103711,0.024143666
1241952,435736,0.0441817
1242000,12332,0.14638563
1242000,12332,0.14638563
1242001,387279,0.06484123
1242023,181673,0.07233705
1242102,261530,0.006091583
1242131,255410,0.034258157
1242160,385376,0.724524
1242160,385376,0.724524
1242160,385376,0.7154898
1242160,385376,0.7154898
1242160,267535,0.48777816
1242190,347226,0.54785323
1242190,347226,0.54785323
1242208,140416,0.008021842
1242223,412053,0.029311342
1242232,461765,0.05080297
1242232,407046,0.015544954
1242236,174719,0.40364537
1242236,15312,0.36771426
1242236,256655,0.19066983
1242236,83280,0.14705564
1242236,381974,0.122320145
1242263,165415,0.7839941
1242263,165415,0.7588221
1242263,165415,0.7588221
1242283,91755,0.013769193
1242317,377216,0.0587838
1242365,55137,0.031580806
1242379,442846,0.02741278
1242388,431900,0.07435622
1242388,79378,0.047458187
1242467,388004,0.031033635
1242475,12577,0.007848433
1242488,319616,0.15940276
1242491,427148,0.014150165
1242501,448600,0.13049485
1242501,259627,0.11158726
1242508,460123,0.45091355
1242508,460123,0.45091355
1242508,233774,0.1886746
1242512,262258,0.5576713
1242512,262258,0.5576713
1242533,132637,0.02939782
1242552,54177,0.008438961
1242576,389662,0.018138846
1242592,94442,0.06552482
1242621,321517,0.01012467
1242640,59471,0.03450453
1242652,301843,0.08908298
1242652,140378,0.06255348
1242661,84160,0.23435183
1242661,84160,0.23435183
1242661,74926,0.14065556
1242661,74926,0.14065556
1242661,32102,0.04386242
1242680,265604,0.013300137
1242723,327503,0.058317017
1242723,276883,0.046869703
1242766,133907,0.59422415
1242766,133907,0.5928778
1242777,430292,0.8586688
1242777,430292,0.8586688
1242777,430292,0.8586688
1242777,430292,0.8586688
1242777,430292,0.8586688
1242823,192710,0.05303341
1242827,55485,0.1375631
1242833,62218,0.0441817
1242844,146100,0.06978725
1242852,262691,0.22243893
1242852,262691,0.21706657
1242852,262691,0.18618768
1242852,262691,0.16966757
1242852,262691,0.16966757
1242912,415289,0.005529304
1242957,67329,0.06133057
1242961,442516,0.05560509
1242992,165030,0.06930058
1243032,16279,0.023827674
1243166,203934,0.14928302
1243211,420943,0.07855941
1243225,77392,0.06266
1243225,61217,0.014998298
1243276,32971,0.09241717
1243324,338750,0.009394099
1243337,174355,0.0075323586
1243350,227365,0.1695558
1243350,227365,0.1695558
1243377,277055,0.007175856
1243457,400946,0.15955877
1243522,264304,0.006091583
1243546,281812,0.025281442
1243577,111830,0.06957324
1243584,338788,0.14985356
1243584,61840,0.122324854
1243584,65273,0.09477711
1243615,317435,0.42386085
1243615,359765,0.24862091
1243615,260611,0.22447854
1243615,305356,0.22447854
1243615,361253,0.12333164
1243632,267570,0.037077118
1243700,29100,0.005121661
1243712,406430,0.25798547
1243712,406430,0.25798547
1243804,347550,0.08658303
1243804,363466,0.051011685
1243804,403286,0.051011685
1243834,112537,0.026523784
1243858,128433,0.086126156
1243877,130519,0.012744337
1243941,162860,0.022843504
1243954,94604,0.004688685
1243981,210368,0.5456171
1243981,210368,0.5456171
1243981,234390,0.45531046
1243981,234390,0.45531046
1243981,246594,0.41000858
1243991,52464,0.007523787
1244009,371928,0.05463489
1244019,96028,0.24086499
1244037,91266,0.5726086
1244037,254242,0.18096675
1244037,405353,0.18096675
1244048,144507,0.7870265
1244048,144507,0.7870265
1244048,144507,0.7870265
1244048,144507,0.7870265
1244048,58719,0.73353606
1244072,83871,0.41624227
1244072,83871,0.41624227
1244078,31557,0.03997458
1244122,96680,0.2887627
1244122,303935,0.13525975
1244155,102000,0.02598953
1244168,357691,0.049224187
1244191,33883,0.07585206
1244240,65091,0.042045165
1244258,335489,0.19848205
1244258,335489,0.19848205
1244284,116429,0.050231285
1244290,226468,0.018138846
1244310,10965,0.004688685
1244324,180214,0.06112673
1244353,302948,0.6338995
1244353,302948,0.6338995
1244353,197865,0.23509784
1244353,197865,0.23509784
1244353,118195,0.12243639
1244441,233938,0.08115275
1244480,208270,0.21733902
1244480,450135,0.041813735
1244486,253286,0.122391135
1244486,401400,0.08753222
1244489,243626,0.6440471
1244489,61273,0.5711681
1244489,6163,0.44108632
1244489,6163,0.44108632
1244489,345077,0.22419614
1244519,23535,0.013059029
1244535,189635,0.07585206
1244559,224464,0.033053394
1244602,88154,0.04731326
1244659,78827,0.012033854
1244663,421792,0.029201696
1244677,48256,0.06544069
1244683,378408,0.033290964
1244754,162639,0.0150978705
1244776,145548,0.030184435
1244826,183160,0.042840913
1244854,200763,0.054529615
1244884,79499,0.080575936
1244886,454366,0.007081751
1244893,215024,0.020143593
1244897,83730,0.025768643
1244897,212467,0.02454702
1244903,57650,0.009487986
1244913,79266,0.50794256
1244913,205183,0.3199239
1244974,370653,0.005106374
1244974,335975,0.0046108677
1244994,285611,0.012110388
1245165,426833,0.06183934
1245292,277264,0.023317479
1245296,414660,0.41765752
1245296,414660,0.41765752
1245298,218364,0.03933808
1245303,112988,0.0069188173
1245307,293611,0.10185104
1245334,102618,0.18928204
1245334,461761,0.15692468
1245334,85832,0.12586153
1245406,212547,0.053963922
1245416,124186,0.0668794
1245417,132970,0.05881119
1245454,306823,0.06405151
1245454,70856,0.035062637
1245465,343029,0.06534505
1245478,199217,0.058768537
1245482,241037,0.087318994
1245514,312728,0.118055254
1245549,130835,0.007523787
1245555,221243,0.4031488
1245555,202460,0.4031488
1245555,356503,0.36858493
1245555,356503,0.36858493
1245555,212289,0.12477653
1245573,428114,0.007926996
1245604,205901,0.014150165
1245605,123212,0.11086086
1245605,124419,0.035062637
1245631,422948,0.071124345
1245631,77439,0.05783895
1245698,8653,0.08466783
1245699,166100,0.23519036
1245727,153098,0.7876149
1245727,153098,0.78536326
1245727,153098,0.77069867
1245727,153098,0.77069867
1245767,270850,0.017865488
1245779,74792,0.016168589
1245813,349412,0.086126156
1245814,34381,0.00878372
1245828,14974,0.031707276
1245891,98143,0.0075323586
1245901,41802,0.048337344
1245905,55936,0.026132727
1245912,176677,0.006709311
1245928,371551,0.01956323
1245973,384574,0.0069554606
1245974,349162,0.19848205
1245974,349162,0.19848205
1246001,201267,0.017094882
1246016,199418,0.023464257
1246060,213534,0.23207878
1246060,213534,0.16573338
1246077,346487,0.027356846
1246096,217949,0.00878372
1246102,171071,0.0074576777
1246117,346673,0.78181976
1246117,346673,0.78181976
1246117,346673,0.78181976
1246124,134725,0.014150165
1246148,58194,0.45700946
1246148,58194,0.45700946
1246169,351044,0.04531826
1246183,134255,0.7380573
1246183,134255,0.7380573
1246183,460188,0.63863695
1246183,460188,0.63863695
1246183,460188,0.63863695
1246218,171662,0.086126156
1246265,84689,0.6971543
1246265,84689,0.6971543
1246265,84689,0.6971543
1246278,98485,0.1361559
1246278,98485,0.1361559
1246307,448713,0.79523677
1246307,448713,0.79523677
1246307,448713,0.79523677
1246307,448713,0.79215944
1246307,448713,0.78117317
1246312,104261,0.44334617
1246312,104261,0.44334617
1246328,146684,0.5263298
1246328,146684,0.5263298
1246334,139463,0.007175856
1246411,61240,0.19567424
1246428,249649,0.27513587
1246428,211478,0.25941715
1246428,188589,0.25941715
1246428,80860,0.25003386
1246428,429217,0.25003386
1246473,377644,0.015130843
1246500,307630,0.10509538
1246500,330778,0.07435622
1246501,252948,0.03294745
1246501,243882,0.032179248
1246504,283829,0.24731365
1246504,283829,0.24731365
1246525,175940,0.017789945
1246537,355692,0.08192017
1246548,432925,0.6372946
1246548,432925,0.6372946
1246548,58638,0.6072597
1246548,303715,0.58060044
1246548,432925,0.57494396
1246579,361427,0.038914025
1246579,143143,0.03638051
1246621,88413,0.238184
1246621,361814,0.23308039
1246621,301378,0.1171331
1246651,181576,0.7550821
1246651,181576,0.74626714
1246651,9018,0.7192871
1246651,9018,0.7192871
1246658,295692,0.0323451
1246679,408741,0.613902
1246679,92341,0.38191316
1246679,465276,0.36655447
1246679,70317,0.3464243
1246679,275406,0.23166372
1246686,428034,0.0026629497
1246689,153079,0.023868786
1246706,442124,0.013300137
1246708,307913,0.5177835
1246708,307913,0.5177835
1246715,260419,0.0069554606
1246734,386651,0.013059029
1246751,81033,0.027356846
1246758,46156,0.07828941
1246811,410910,0.008021842
1246851,281710,0.06389757
1246868,179601,0.11320703
1246906,277879,0.06597108
1246932,252743,0.25689897
1246932,252743,0.24731365
1247028,59665,0.025748648
1247050,88660,0.039303515
1247065,12829,0.76496375
1247065,12829,0.76496375
1247065,12829,0.73311424
1247065,12829,0.73311424
1247065,12829,0.73036146
1247090,334273,0.026127279
1247091,40632,0.022843504
1247092,267010,0.5596303
1247092,300133,0.45337924
1247092,300133,0.45337924
1247101,324534,0.026505684
1247133,135661,0.7314543
1247133,135661,0.7314543
1247152,256695,0.02187444
1247190,236145,0.00897902
1247212,186373,0.014660624
1247215,12580,0.0062744375
1247242,15212,0.05463489
1247313,65437,0.039610583
1247319,370653,0.013120142
1247364,308553,0.07372961
1247364,310424,0.02908306
1247429,38752,0.38407046
1247429,38752,0.38407046
1247432,438092,0.14423527
1247432,445749,0.027798103
1247474,299222,0.085816525
1247485,326686,0.017865488
1247497,289018,0.036938824
1247530,315545,0.107199274
1247548,448713,0.034545586
1247560,192710,0.105600774
1247632,420470,0.006220576
1247666,456199,0.022860035
1247679,185117,0.7988148
1247679,185117,0.7988148
1247679,185117,0.7988148
1247694,411520,0.30082625
1247694,23275,0.1657343
1247694,145506,0.09346517
1247722,92660,0.051431768
1247760,359491,0.05963845
1247767,80087,0.17683165
1247828,90782,0.050424375
1247834,59233,0.006633294
1247841,96778,0.7095531
1247841,96778,0.7095531
1247841,302732,0.51062953
1247841,302732,0.51062953
1247841,398756,0.50014466
1247862,82911,0.01603603
1247929,13576,0.017547742
1247950,113862,0.026577424
1247950,455151,0.026577424
1247966,236814,0.052983437
1247993,372703,0.097171165
1248039,7134,0.004688685
1248065,222132,0.07053732
1248066,463027,0.027656002
1248118,459109,0.050589018
1248132,461765,0.11761238
1248147,232933,0.017094882
1248154,225778,0.08110521
1248216,453201,0.057382286
1248301,394527,0.080575936
1248311,177695,0.7807284
1248311,177695,0.7807284
1248311,177695,0.7807284
1248316,278208,0.45017874
1248316,278208,0.45017874
1248316,11960,0.07151913
1248335,156546,0.5642035
1248335,156546,0.5642035
1248393,299975,0.031204361
1248415,106615,0.48986253
1248415,320494,0.36168042
1248415,320494,0.36168042
1248415,320494,0.36168042
1248415,118752,0.3007827
1248417,240773,0.06183934
1248425,281480,0.07949973
1248463,411252,0.004688685
1248469,48148,0.036429487
1248536,207521,0.038968295
1248562,47748,0.015119817
1248572,255638,0.08713437
1248572,359117,0.060850583
1248586,139401,0.46791
1248586,139401,0.4158826
1248586,77344,0.275939
1248593,297903,0.06100003
1248622,328853,0.6201216
1248622,328853,0.4996393
1248685,346569,0.007081751
1248706,425045,0.012603682
1248716,297858,0.081147864
1248741,327811,0.06741192
1248744,442131,0.023022464
1248777,244093,0.007848433
1248813,205049,0.016582374
1248831,456759,0.007662861
1248840,7310,0.0048054294
1248873,185982,0.5607275
1248873,185982,0.5607275
1248979,294956,0.02559887
1249011,448226,0.0075323586
1249058,127926,0.8674192
1249058,127926,0.8674192
1249058,127926,0.8674192
1249058,127926,0.8674192
1249058,127926,0.8674192
1249061,437514,0.06597108
1249063,211581,0.61015534
1249063,211581,0.55306715
1249079,64253,0.13189664
1249114,268783,0.09703199
1249146,137401,0.20371805
1249151,257567,0.14638563
1249151,257567,0.14638563
1249189,466861,0.1026735
1249189,449819,0.09273367
1249189,1152,0.02459006
1249205,143346,0.04692551
1249248,422425,0.48557955
1249248,422425,0.48557955
1249251,353087,0.030048909
1249252,242085,0.008733698
1249259,166855,0.00878372
1249269,92722,0.025259994
1249316,21455,0.081234396
1249329,309056,0.16312288
1249329,162687,0.06977577
1249360,103711,0.06433579
1249386,400946,0.08963685
1249387,139487,0.13690227
1249416,295969,0.06183934
1249443,449701,0.17404316
1249465,119564,0.007081751
1249472,245247,0.006091583
1249549,373130,0.009487986
1249565,314996,0.066369265
1249565,137144,0.03305859
1249592,13934,0.14928302
1249663,333841,0.10185104
1249667,258609,0.054398794
1249692,264219,0.026568476
1249767,247805,0.05107658
1249767,168460,0.020982163
1249775,18250,0.030565917
1249777,144358,0.11820491
1249777,332062,0.05451634
1249814,323221,0.018103527
1249825,270276,0.00897902
1249833,87117,0.013059029
1249834,234255,0.035366673
1249837,6838,0.029661711
1249842,459910,0.38407046
1249842,459910,0.35776654
1249879,283693,0.38979253
1249879,381638,0.24489792
1249879,381638,0.20548263
1249915,140229,0.00878372
1249960,359375,0.10006308
1249978,310439,0.013939571
1249983,428889,0.014660624
1250015,239491,0.0036781856
1250031,268081,0.10662679
1250065,37958,0.0795897
1250066,192305,0.008075429
1250093,70148,0.030565917
1250118,313293,0.030048909
1250152,114596,0.034258157
1250168,302311,0.027028738
1250241,77302,0.052397
1250242,373884,0.012110388
1250245,142424,0.009394099
1250256,52022,0.042840913
1250265,367622,0.14985137
1250279,333950,0.07855941
1250310,285559,0.10262789
1250313,250301,0.84901613
1250313,148545,0.83012456
1250313,148545,0.83012456
1250313,95977,0.827204
1250313,95977,0.827204
1250343,237432,0.007662861
1250368,122263,0.11003992
1250368,21886,0.0711429
1250394,63391,0.013059029
1250423,29859,0.0048054294
1250431,418572,0.04273466
1250432,52632,0.007081751
1250441,332309,0.0048054294
1250446,277213,0.0052812714
1250477,279196,0.030478746
1250521,5411,0.02532977
1250571,202711,0.22014043
1250597,8436,0.1652141
1250614,287664,0.036455832
1250660,427470,0.5480333
1250660,427470,0.5480333
1250665,456233,0.047341418
1250689,135978,0.008075429
1250696,332620,0.07523853
1250723,52039,0.06492952
1250723,138017,0.048370488
1250778,399621,0.0074576777
1250785,341974,0.013059029
1250819,97543,0.014150165
1250823,190423,0.006633294
1250862,387947,0.05420263
1250873,253369,0.5532081
1250873,253369,0.5532081
1250885,461061,0.028909942
1250885,445749,0.011829011
1250913,357564,0.15216869
1250913,67045,0.061356984
1250913,420016,0.042544294
1250938,283830,0.0048054294
1250961,176057,0.0052534016
1250973,41408,0.06597108
1250981,32631,0.013749547
1250984,208417,0.007926996
1251019,118199,0.06877593
1251038,50534,0.41765752
1251038,50534,0.3846598
1251086,308312,0.8168121
1251086,308312,0.79261464
1251086,308312,0.79261464
1251086,308312,0.79261464
1251086,308312,0.7825785
1251095,258089,0.037861895
1251100,231755,0.007926996
1251129,395071,0.049819905
1251131,272527,0.058245122
1251141,143632,0.06547214
1251218,407103,0.61178184
1251218,407103,0.61178184
1251223,91219,0.37908095
1251223,61273,0.37743437
1251223,61273,0.37743437
1251223,227092,0.29974028
1251223,465367,0.2807703
1251229,466109,0.04692551
1251236,301657,0.056581303
1251239,23762,0.17346136
1251239,316512,0.06977577
1251277,109043,0.072524995
1251322,458623,0.0048054294
1251326,314642,0.040485837
1251368,363345,0.051062785
1251369,110954,0.39422554
1251369,62043,0.33827302
1251369,62043,0.33827302
1251369,110954,0.32937014
1251369,446248,0.24103068
1251393,454972,0.06472648
1251434,402401,0.0075323586
1251435,65998,0.035062637
1251435,335833,0.035062637
1251438,38021,0.16690974
1251438,163297,0.16690974
1251444,250713,0.039213885
1251471,253188,0.04111895
1251474,290004,0.013705325
1251492,433504,0.12106456
1251511,135222,0.03000588
1251562,62284,0.0096653635
1251570,228436,0.014139846
1251619,431338,0.65093374
1251625,405262,0.00878372
1251661,181106,0.006709311
1251686,104992,0.42582142
1251686,104992,0.40253705
1251686,128051,0.32664013
1251686,9635,0.25075328
1251686,299245,0.14831091
1251689,431310,0.29624206
1251689,239727,0.19712606
1251689,366861,0.08858699
1251759,286481,0.017619487
1251770,331787,0.1292195
1251770,153642,0.068017416
1251837,451806,0.05573264
1251837,227057,0.049040526
1251849,74494,0.3348597
1251849,96924,0.04663451
1251849,96924,0.04663451
1251867,28571,0.007081751
1251900,78129,0.017865488
1251932,98425,0.039708585
1251947,235700,0.063706405
1251958,269358,0.12097782
1251985,222332,0.08302073
1252038,211114,0.019668886
1252039,158836,0.031580806
1252052,320981,0.009073034
1252057,104993,0.07715005
1252057,385720,0.07715005
1252077,19402,0.059893988
1252081,459480,0.5740064
1252081,459480,0.5740064
1252081,46232,0.4456722
1252084,188072,0.0668794
1252085,359402,0.061555933
1252097,355234,0.016111165
1252099,119200,0.0048054294
1252128,405173,0.006633294
1252152,31521,0.008239612
1252195,326234,0.71607023
1252195,326234,0.7136538
1252195,326234,0.66396135
1252201,314817,0.030835167
1252206,152578,0.0038716816
1252299,200425,0.5521862
1252299,200425,0.5521862
1252299,367102,0.45139882
1252299,244252,0.3563905
1252299,244252,0.33994177
1252334,441240,0.012603682
1252371,446019,0.03933808
1252432,373505,0.013939571
1252434,28121,0.020840768
1252439,19306,0.012744337
1252486,98559,0.008021842
1252501,162071,0.006709311
1252510,31396,0.027427081
1252572,170803,0.006091583
1252580,77902,0.056632195
1252594,382128,0.008875326
1252613,141295,0.61075824
1252613,141295,0.48660648
1252637,181439,0.075351566
1252641,55925,0.21504919
1252661,329225,0.007662861
1252670,100049,0.604083
1252670,100049,0.44297996
1252714,250769,0.017999299
1252717,75049,0.5443049
1252717,75049,0.5443049
1252726,406232,0.00878372
1252739,311043,0.0036781856
1252769,403139,0.007926996
1252782,108480,0.07005008
1252797,402257,0.007662861
1252826,38180,0.054532584
1252831,208637,0.013939571
1252836,343029,0.06741192
1252840,19356,0.016711606
1252850,277201,0.83453655
1252850,277201,0.83453655
1252850,277201,0.83453655
1252867,188418,0.32951808
1252867,188418,0.32951808
1252867,404342,0.1496623
1252867,405654,0.13542381
1252867,120628,0.09370017
1252895,230433,0.01584116
1252903,221686,0.0871253
1252917,111530,0.6762069
1252917,111530,0.65688616
1252917,111530,0.64993155
1252917,111530,0.57904696
1252917,424457,0.109998524
1252937,208296,0.35116476
1252937,208296,0.35111988
1252937,10132,0.11395237
1252990,72983,0.079579495
1253035,299622,0.086126156
1253094,68609,0.22014043
1253095,376071,0.0096653635
1253129,74453,0.026676305
1253144,446934,0.052922048
1253167,112298,0.10674214
1253168,324462,0.29059538
1253168,324462,0.29059538
1253180,251597,0.007673459
1253187,465276,0.5768804
1253187,465276,0.5768804
1253187,446968,0.54554564
1253187,208270,0.43734023
1253187,205829,0.42788577
1253188,358513,0.05415852
1253235,215308,0.5543563
1253235,215308,0.5543563
1253239,311411,0.02425411
1253265,43950,0.051231705
1253271,109312,0.42069468
1253271,109312,0.42069468
1253321,359949,0.264066
1253321,359949,0.264066
1253327,29677,0.6262572
1253327,29677,0.6262572
1253327,31112,0.46140155
1253354,305656,0.02741278
1253396,51314,0.027615864
1253397,414823,0.007081751
1253431,194557,0.021553542
1253445,284821,0.06183934
1253460,175356,0.018600851
1253518,174277,0.45108882
1253518,174277,0.44201446
1253518,166767,0.3897581
1253559,372871,0.086126156
1253561,105869,0.049773786
1253578,368060,0.06308685
1253581,137560,0.02388604
1253593,262224,0.13862094
1253625,180751,0.5988677
1253625,298009,0.043221228
1253625,298009,0.043221228
1253672,115053,0.006633294
1253676,126396,0.07447613
1253706,227318,0.07391565
1253725,441863,0.032256
1253748,448093,0.0069554606
1253762,211259,0.7755902
1253762,211259,0.7695281
1253762,211259,0.7695281
1253762,211259,0.7695281
1253762,211259,0.7695281
1253846,288418,0.82071954
1253846,288418,0.82071954
1253846,288418,0.75583607
1253861,456355,0.005529304
1253863,193900,0.02939782
1253892,300559,0.116974846
1253910,164611,0.07353501
1253910,411580,0.030887485
1253929,367797,0.035484817
1253931,452896,0.039779622
1253931,354759,0.024812706
1253937,425228,0.02727372
1253952,310944,0.48254174
1253952,26634,0.21665819
1253952,64700,0.13647537
1253952,411482,0.1170667
1253952,393111,0.030808132
1253991,228978,0.007673459
1254036,312094,0.035778776
1254036,138221,0.025768643
1254069,333289,0.09597608
1254163,222132,0.25083497
1254180,156281,0.05312426
1254180,50734,0.026187306
1254184,151489,0.014139846
1254197,143643,0.100540414
1254270,361965,0.025361868
1254314,202373,0.0824658
1254373,38965,0.72155005
1254393,439288,0.0072470387
1254416,280760,0.05560509
1254417,430292,0.7683136
1254417,430292,0.7683136
1254438,61273,0.13331701
1254488,13844,0.1151976
1254489,326551,0.7700619
1254489,326551,0.7700619
1254489,326551,0.7700619
1254489,326551,0.7700619
1254489,84475,0.76345366
1254495,379520,0.7732342
1254495,379520,0.5925754
1254495,379520,0.5925754
1254517,390546,0.007175856
1254535,72944,0.12316959
1254545,388211,0.0075323586
1254561,272321,0.026676305
1254572,364888,0.07535359
1254579,452472,0.008021842
1254609,158912,0.05290544
1254709,190173,0.02260148
1254716,85771,0.858286
1254716,85771,0.858286
1254716,68704,0.858286
1254716,68704,0.858286
1254716,85771,0.858286
1254720,242245,0.0794965
1254729,191809,0.4392761
1254729,191809,0.24967921
1254739,238673,0.11410163
1254765,7943,0.836436
1254765,7943,0.836436
1254765,31019,0.7695281
1254765,31019,0.7695281
1254765,31019,0.7695281
1254815,263182,0.061279725
1254815,397865,0.060221884
1254857,156917,0.013973971
1254860,334273,0.84267485
1254860,334273,0.84267485
1254871,122467,0.047042508
1254888,207379,0.04591301
1254903,218612,0.08123631
1254918,119419,0.45992878
1254918,119419,0.45992878
1254918,119419,0.45992878
1254923,171684,0.0072815455
1254932,196658,0.02425411
1254937,416399,0.037805915
1254996,6831,0.53447556
1254996,6831,0.5110029
1255004,91522,0.051231705
1255016,92445,0.10185104
1255043,260762,0.02959316
1255048,408859,0.03090395
1255071,37068,0.07158627
1255072,72405,0.007926996
1255091,370111,0.12898529
1255094,95412,0.30798894
1255094,95412,0.30798894
1255095,452096,0.020115137
1255111,3414,0.053963922
1255163,42828,0.014923052
1255210,386947,0.052852727
1255239,84310,0.060173932
1255322,228731,0.8798783
1255322,228731,0.8798783
1255322,228731,0.8598073
1255322,465283,0.8590824
1255322,1786,0.8590824
1255328,234255,0.1124664
1255358,426485,0.06597108
1255377,368533,0.080575936
1255393,444603,0.5570527
1255393,350968,0.4514271
1255393,350968,0.4514271
1255425,86716,0.23913552
1255425,86716,0.23913552
1255425,346528,0.08588943
1255459,215008,0.029311342
1255467,21892,0.017865488
1255578,47971,0.007081751
1255619,425903,0.009394099
1255649,353170,0.008239612
1255678,109084,0.013059029
1255757,372583,0.012744337
1255767,11279,0.04401952
1255795,317529,0.037536167
1255795,321043,0.02496619
1255798,319613,0.84132427
1255798,319613,0.84132427
1255798,319613,0.84132427
1255850,205474,0.008021842
1255863,29863,0.10841554
1255863,381896,0.08064285
1255863,185196,0.060535885
1255864,365375,0.02703472
1255903,347645,0.00897902
1255921,435854,0.008239612
1255961,57171,0.040730376
1255971,130490,0.011113771
1255976,18287,0.119964816
1256046,360543,0.033472747
1256051,361553,0.18908536
1256051,361553,0.1840912
1256058,405714,0.25575697
1256058,405714,0.25575697
1256058,147070,0.13033803
1256058,142947,0.13033803
1256065,302948,0.16069885
1256121,319098,0.0096653635
1256137,131161,0.10185104
1256150,314764,0.4186315
1256158,428433,0.03435234
1256205,189031,0.5153552
1256205,189031,0.5153552
1256205,189031,0.38999686
1256205,189031,0.16222648
1256209,329522,0.62207204
1256209,329522,0.62207204
1256209,347595,0.169683
1256239,456617,0.18794662
1256239,456617,0.18794662
1256251,79190,0.02939782
1256266,262666,0.034215447
1256332,165035,0.030565917
1256335,170267,0.5615026
1256335,249933,0.49266276
1256335,339808,0.4896338
1256335,50934,0.44974717
1256335,324520,0.40445653
1256344,91674,0.804473
1256344,91674,0.79863816
1256344,91674,0.79863816
1256360,14758,0.77913713
1256360,14758,0.75252247
1256360,14758,0.75112766
1256360,14758,0.75112766
1256407,112277,0.11287466
1256424,366899,0.066790596
1256424,269523,0.04786327
1256424,33425,0.03659023
1256444,56303,0.076034985
1256469,423318,0.2475252
1256547,274098,0.032961622
1256558,361103,0.83863604
1256558,361103,0.8053351
1256558,361103,0.8053351
1256563,201603,0.029027048
1256588,158407,0.013749547
1256612,338058,0.007926996
1256619,177996,0.35442612
1256619,177996,0.35442612
1256711,417234,0.27101156
1256711,306256,0.14836103
1256721,305782,0.034737486
1256765,225257,0.085596874
1256768,423039,0.14990127
1256769,227377,0.005077088
1256773,149575,0.23207878
1256773,149575,0.23207878
1256793,274265,0.007902662
1256804,424899,0.05793292
1256805,124608,0.24684925
1256805,124608,0.24684925
1256805,242488,0.14349951
1256828,463481,0.06261399
1256907,461455,0.10629187
1256909,182589,0.007662861
1256938,50934,0.130783
1256946,408322,0.097171165
1256947,161354,0.582655
1256947,161354,0.582655
1256956,36129,0.030565917
1257039,177317,0.012994883
